code,name,date,bucket,start_time,end_time,bars,volume_lot,return,partition
002594,比亚迪,2026-05-07,5,10:20,10:28,5,16967.96,-0.00029961327861462915,equal_time
002594,比亚迪,2026-05-07,6,10:30,10:38,5,10944.5,0.0010978653798624433,equal_time
002594,比亚迪,2026-05-07,7,10:40,10:48,5,12085.0,0.0008969586360249822,equal_time
002594,比亚迪,2026-05-07,8,10:50,10:58,5,7824.0,-9.965761043676922e-05,equal_time
002594,比亚迪,2026-05-07,9,11:00,11:08,5,13985.5,0.0013938611002780768,equal_time
002594,比亚迪,2026-05-07,10,11:10,11:18,5,25598.37,0.0042686352487444085,equal_time
002594,比亚迪,2026-05-07,11,11:20,11:28,5,16065.66,-0.00029723833153958156,equal_time
002594,比亚迪,2026-05-07,12,11:30,13:06,5,288241.71,-0.00446677582627767,equal_time
002594,比亚迪,2026-05-07,13,13:08,13:16,5,14080.0,-0.0016928637314557792,equal_time
002594,比亚迪,2026-05-07,14,13:18,13:26,5,16327.0,-0.0002990457936534924,equal_time
002594,比亚迪,2026-05-07,15,13:28,13:36,5,16275.0,-0.0007979436823751978,equal_time
002594,比亚迪,2026-05-07,16,13:38,13:46,5,15996.0,0.0006982861829956737,equal_time
002594,比亚迪,2026-05-07,17,13:48,13:56,5,14997.24,-0.000997590589981883,equal_time
002594,比亚迪,2026-05-07,18,13:58,14:06,5,11943.220000000001,0.000997567200089218,equal_time
002594,比亚迪,2026-05-07,19,14:08,14:16,5,14083.0,9.964116259227801e-05,equal_time
002594,比亚迪,2026-05-07,20,14:18,14:30,5,19479.0,-0.0006980772801262458,equal_time
002594,比亚迪,2026-05-07,21,14:32,14:40,5,13304.71,0.0007977050011632717,equal_time
002594,比亚迪,2026-05-07,22,14:42,14:50,5,20265.5,0.0009961760373928062,equal_time
002594,比亚迪,2026-05-07,23,14:52,14:58,4,18428.1,0.0002986290276544096,equal_time
002594,比亚迪,2026-05-08,0,09:30,09:38,5,51900.03,-0.0035892421323867945,equal_time
002594,比亚迪,2026-05-08,1,09:40,09:48,5,25168.0,0.0003996494754598975,equal_time
002594,比亚迪,2026-05-08,2,09:50,09:58,5,23630.97,-0.0008993652027550281,equal_time
002594,比亚迪,2026-05-08,3,10:00,10:08,5,16004.16,0.0007994587344823425,equal_time
002594,比亚迪,2026-05-08,4,10:10,10:18,5,15007.0,-0.0002997330248875938,equal_time
002594,比亚迪,2026-05-08,5,10:20,10:28,5,12772.0,0.00019990279392951215,equal_time
002594,比亚迪,2026-05-08,6,10:30,10:38,5,13634.76,-0.001398176533463361,equal_time
002594,比亚迪,2026-05-08,7,10:40,10:48,5,14798.48,-0.0002999591039351556,equal_time
002594,比亚迪,2026-05-08,8,10:50,10:58,5,10928.17,0.0,equal_time
002594,比亚迪,2026-05-08,9,11:00,11:08,5,51668.75,-0.001300557994312256,equal_time
002594,比亚迪,2026-05-08,10,11:10,11:18,5,10273.0,-0.0003003632492856809,equal_time
002594,比亚迪,2026-05-08,11,11:20,11:28,5,10451.3,-0.0004006100665540682,equal_time
002594,比亚迪,2026-05-08,12,11:30,13:06,5,265268.62,0.0023008398744531018,equal_time
002594,比亚迪,2026-05-08,13,13:08,13:16,5,6801.0,-0.0011995914529786536,equal_time
002594,比亚迪,2026-05-08,14,13:18,13:26,5,9273.0,0.0008000183532165366,equal_time
002594,比亚迪,2026-05-08,15,13:28,13:36,5,6548.0,-0.00039992917293967575,equal_time
002594,比亚迪,2026-05-08,16,13:38,13:46,5,6635.48,0.00019994644004222854,equal_time
002594,比亚迪,2026-05-08,17,13:48,13:56,5,8931.52,-0.0002999728048171645,equal_time
002594,比亚迪,2026-05-08,18,13:58,14:06,5,8332.65,0.0,equal_time
002594,比亚迪,2026-05-08,19,14:08,14:16,5,8523.0,0.00030000278711846915,equal_time
002594,比亚迪,2026-05-08,20,14:18,14:26,5,8703.939999999999,-0.0002999728048171645,equal_time
002594,比亚迪,2026-05-08,21,14:28,14:36,5,10029.0,-0.00010002636477483364,equal_time
002594,比亚迪,2026-05-08,22,14:38,14:46,5,18616.88,0.0,equal_time
002594,比亚迪,2026-05-08,23,14:48,14:56,5,20424.69,0.00039993286665869753,equal_time
002594,比亚迪,2026-05-11,0,09:30,09:38,5,86822.44,-0.009646367807789399,equal_time
002594,比亚迪,2026-05-11,1,09:40,09:48,5,34868.92,0.0013117125539353427,equal_time
002594,比亚迪,2026-05-11,2,09:50,09:58,5,26130.59,0.0029202305153218536,equal_time
002594,比亚迪,2026-05-11,3,10:00,10:08,5,24187.0,-0.0007041160766246118,equal_time
002594,比亚迪,2026-05-11,4,10:10,10:18,5,20355.0,-0.0021149016420894434,equal_time
002594,比亚迪,2026-05-11,5,10:20,10:28,5,15645.0,0.0004032350379204091,equal_time
002594,比亚迪,2026-05-11,6,10:30,10:38,5,16725.0,-0.0012100711790333717,equal_time
002594,比亚迪,2026-05-11,7,10:40,10:48,5,17313.0,0.0004034790677536553,equal_time
002594,比亚迪,2026-05-11,8,10:50,10:58,5,12305.02,0.0027191379629287775,equal_time
002594,比亚迪,2026-05-11,9,11:00,11:08,5,13569.6,0.002009692966566782,equal_time
002594,比亚迪,2026-05-11,10,11:10,11:18,5,12303.0,0.001103592858268953,equal_time
002594,比亚迪,2026-05-11,11,11:20,11:28,5,14569.17,0.0016027616290361123,equal_time
002594,比亚迪,2026-05-11,12,11:30,13:06,5,324346.61000000004,0.004394242637768394,equal_time
002594,比亚迪,2026-05-11,13,13:08,13:16,5,29340.46,0.0014936674623530744,equal_time
002594,比亚迪,2026-05-11,14,13:18,13:26,5,11339.1,-0.0042873618359925815,equal_time
002594,比亚迪,2026-05-11,15,13:28,13:36,5,9448.92,0.001497843659071571,equal_time
002594,比亚迪,2026-05-11,16,13:38,13:46,5,9084.0,-0.00039921073606798786,equal_time
002594,比亚迪,2026-05-11,17,13:48,13:56,5,8366.11,-0.0012986091831699847,equal_time
002594,比亚迪,2026-05-11,18,13:58,14:06,5,14952.5,0.002396145956114574,equal_time
002594,比亚迪,2026-05-11,19,14:08,14:16,5,14903.000000000002,9.974706025501618e-05,equal_time
002594,比亚迪,2026-05-11,20,14:18,14:26,5,11462.0,-0.0007981029230463101,equal_time
002594,比亚迪,2026-05-11,21,14:28,14:36,5,11660.0,-0.00029940395840450296,equal_time
002594,比亚迪,2026-05-11,22,14:38,14:46,5,13778.42,0.0007983418424775855,equal_time
002594,比亚迪,2026-05-11,23,14:48,14:56,5,19758.859999999997,0.0018934924098164636,equal_time
002594,比亚迪,2026-05-12,0,09:30,09:38,5,51335.560000000005,-0.0032067339246211134,equal_time
002594,比亚迪,2026-05-12,1,09:40,09:48,5,29859.82,0.0032067339246211464,equal_time
002594,比亚迪,2026-05-12,2,09:50,09:58,5,18487.63,-0.003407463129077423,equal_time
002594,比亚迪,2026-05-12,3,10:00,10:08,5,21054.0,-0.0005021143070548254,equal_time
002594,比亚迪,2026-05-12,4,10:10,10:18,5,13999.02,0.0,equal_time
002594,比亚迪,2026-05-12,5,10:20,10:28,5,16978.71,-0.0010049088958198238,equal_time
002594,比亚迪,2026-05-12,6,10:30,10:38,5,18279.0,-0.00020109255239302855,equal_time
002594,比亚迪,2026-05-12,7,10:40,10:48,5,9968.880000000001,0.0001005896927716769,equal_time
002594,比亚迪,2026-05-12,8,10:50,10:58,5,10332.0,-0.00040222555113416975,equal_time
002594,比亚迪,2026-05-12,9,11:00,11:08,5,12457.0,-0.001006502730916525,equal_time
002594,比亚迪,2026-05-12,10,11:10,11:18,5,6724.34,0.000704612205426104,equal_time
002594,比亚迪,2026-05-12,11,11:20,11:28,5,10145.66,-0.0008052567531698052,equal_time
002594,比亚迪,2026-05-12,12,11:30,13:06,5,232101.38,-0.0008058245756019413,equal_time
002594,比亚迪,2026-05-12,13,13:08,13:16,5,16862.05,-0.00040315377055921134,equal_time
002594,比亚迪,2026-05-12,14,13:18,13:26,5,11275.3,-0.00020157906230184965,equal_time
002594,比亚迪,2026-05-12,15,13:28,13:36,5,8773.0,-0.00030248327302738877,equal_time
002594,比亚迪,2026-05-12,16,13:38,13:46,5,6981.92,0.00040323942883324485,equal_time
002594,比亚迪,2026-05-12,17,13:48,13:56,5,8197.52,-0.00010082290649590649,equal_time
002594,比亚迪,2026-05-12,18,13:58,14:06,5,6077.91,0.0012090189602438608,equal_time
002594,比亚迪,2026-05-12,19,14:08,14:16,5,5866.0,-0.00010064454774370859,equal_time
002594,比亚迪,2026-05-12,20,14:18,14:26,5,7706.14,-0.0008060638326083356,equal_time
002594,比亚迪,2026-05-12,21,14:28,14:36,5,9821.11,0.000403113133664699,equal_time
002594,比亚迪,2026-05-12,22,14:38,14:46,5,14749.0,-0.00040311313366480365,equal_time
002594,比亚迪,2026-05-12,23,14:48,14:56,5,21725.96,-0.0004032756993977053,equal_time
002594,比亚迪,2026-05-13,0,09:30,09:38,5,56703.17,-0.007790056724390588,equal_time
002594,比亚迪,2026-05-13,1,09:40,09:48,5,35259.12,-0.0010161414783105614,equal_time
002594,比亚迪,2026-05-13,2,09:50,09:58,5,53435.17,-0.0028507326963816437,equal_time
002594,比亚迪,2026-05-13,3,10:00,10:08,5,18676.0,0.00040775652546708266,equal_time
002594,比亚迪,2026-05-13,4,10:10,10:18,5,16790.010000000002,-0.00010185484682345177,equal_time
002594,比亚迪,2026-05-13,5,10:20,10:28,5,15904.07,0.0006112843558763716,equal_time
002594,比亚迪,2026-05-13,6,10:30,10:38,5,12051.0,-0.00010187030706531579,equal_time
002594,比亚迪,2026-05-13,7,10:40,10:48,5,11555.0,-0.0011210254458227076,equal_time
002594,比亚迪,2026-05-13,8,10:50,10:58,5,44939.57,-0.0007140276218411246,equal_time
002594,比亚迪,2026-05-13,9,11:00,11:08,5,21557.38,-0.0014294405758320955,equal_time
002594,比亚迪,2026-05-13,10,11:10,11:18,5,16461.61,0.0012253153459297703,equal_time
002594,比亚迪,2026-05-13,11,11:20,11:28,5,8681.0,-0.0007146107827125228,equal_time
002594,比亚迪,2026-05-13,12,11:30,13:06,5,331692.97,0.003974926480560213,equal_time
002594,比亚迪,2026-05-13,13,13:08,13:16,5,13120.0,0.0009150930200272188,equal_time
002594,比亚迪,2026-05-13,14,13:18,13:26,5,9403.0,-0.0010167613666378014,equal_time
002594,比亚迪,2026-05-13,15,13:28,13:36,5,8432.99,-0.0005086780639868212,equal_time
002594,比亚迪,2026-05-13,16,13:38,13:46,5,8186.0,-0.00010179773172240622,equal_time
002594,比亚迪,2026-05-13,17,13:48,13:56,5,8656.6,-0.00030540880627190483,equal_time
002594,比亚迪,2026-05-13,18,13:58,14:06,5,8417.45,-0.00010178223815526135,equal_time
002594,比亚迪,2026-05-13,19,14:08,14:16,5,10387.08,-0.00020365254522053375,equal_time
002594,比亚迪,2026-05-13,20,14:18,14:26,5,9135.0,0.0005091701227613556,equal_time
002594,比亚迪,2026-05-13,21,14:28,14:36,5,10652.91,0.0012208274592876885,equal_time
002594,比亚迪,2026-05-13,22,14:38,14:46,5,16913.71,0.0016255582327200262,equal_time
002594,比亚迪,2026-05-13,23,14:48,14:56,5,17330.81,0.000710332298528254,equal_time
002594,比亚迪,2026-05-14,0,09:30,09:38,5,77237.48,0.002516230924037159,equal_time
002594,比亚迪,2026-05-14,1,09:40,09:48,5,27256.07,-0.004332285256093765,equal_time
002594,比亚迪,2026-05-14,2,09:50,09:58,5,20615.87,-0.0016159586935051862,equal_time
002594,比亚迪,2026-05-14,3,10:00,10:08,5,14698.240000000002,0.0018176345553659462,equal_time
002594,比亚迪,2026-05-14,4,10:10,10:18,5,9715.0,-0.002019840887796581,equal_time
002594,比亚迪,2026-05-14,5,10:20,10:28,5,12755.39,0.003834177641077823,equal_time
002594,比亚迪,2026-05-14,6,10:30,10:38,5,8926.0,-0.0021174606962591556,equal_time
002594,比亚迪,2026-05-14,7,10:40,10:48,5,8003.45,-0.0004038456979213131,equal_time
002594,比亚迪,2026-05-14,8,10:50,10:58,5,9668.55,-0.0015159323429324908,equal_time
002594,比亚迪,2026-05-14,9,11:00,11:08,5,10268.0,-0.003038931107456057,equal_time
002594,比亚迪,2026-05-14,10,11:10,11:18,5,11490.42,0.0,equal_time
002594,比亚迪,2026-05-14,11,11:20,11:28,5,6985.5,0.001317773080271546,equal_time
002594,比亚迪,2026-05-14,12,11:30,13:06,5,238544.64,-0.00020236998318669833,equal_time
002594,比亚迪,2026-05-14,13,13:08,13:16,5,5962.0,0.0020212697745158217,equal_time
002594,比亚迪,2026-05-14,14,13:18,13:26,5,7690.0,0.0009081824811315489,equal_time
002594,比亚迪,2026-05-14,15,13:28,13:36,5,7874.0,-0.0013120543237004738,equal_time
002594,比亚迪,2026-05-14,16,13:38,13:46,5,11932.0,0.002723054234538283,equal_time
002594,比亚迪,2026-05-14,17,13:48,13:56,5,5499.0,-0.002117110670432199,equal_time
002594,比亚迪,2026-05-14,18,13:58,14:06,5,8960.0,-0.00040368715856608226,equal_time
002594,比亚迪,2026-05-14,19,14:08,14:16,5,5907.0,-0.0002019817482230456,equal_time
002594,比亚迪,2026-05-14,20,14:18,14:26,5,5255.139999999999,0.0,equal_time
002594,比亚迪,2026-05-14,21,14:28,14:36,5,7950.0,0.0,equal_time
002594,比亚迪,2026-05-14,22,14:38,14:46,5,11640.6,-0.0023247936254296134,equal_time
002594,比亚迪,2026-05-14,23,14:48,14:56,5,18574.43,-0.0010124378070206414,equal_time
002594,比亚迪,2026-05-15,0,09:30,09:38,5,86776.51,-0.009741137610341465,equal_time
002594,比亚迪,2026-05-15,1,09:40,09:48,5,30463.3,-0.003199977528993415,equal_time
002594,比亚迪,2026-05-15,2,09:50,09:58,5,21871.83,-0.000517095958702767,equal_time
002594,比亚迪,2026-05-15,3,10:00,10:08,5,38210.05,-0.003628247110567314,equal_time
002594,比亚迪,2026-05-15,4,10:10,10:18,5,15874.61,0.0009341049695806955,equal_time
002594,比亚迪,2026-05-15,5,10:20,10:28,5,12690.0,0.0011404346087348926,equal_time
002594,比亚迪,2026-05-15,6,10:30,10:38,5,13432.04,0.0007250473504841152,equal_time
002594,比亚迪,2026-05-15,7,10:40,10:48,5,11924.31,0.004545957175241007,equal_time
002594,比亚迪,2026-05-15,8,10:50,10:58,5,12230.0,0.0007213117257805315,equal_time
002594,比亚迪,2026-05-15,9,11:00,11:08,5,9571.0,0.0011316354098901474,equal_time
002594,比亚迪,2026-05-15,10,11:10,11:18,5,10041.8,-0.001543622915786386,equal_time
002594,比亚迪,2026-05-15,11,11:20,11:28,5,7427.0,0.0006178458665263192,equal_time
002594,比亚迪,2026-05-15,12,11:30,13:06,5,304828.22,-0.0013392806334746245,equal_time
002594,比亚迪,2026-05-15,13,13:08,13:16,5,9118.85,-0.0018573971438256573,equal_time
002594,比亚迪,2026-05-15,14,13:18,13:26,5,9515.0,0.0005163204320140437,equal_time
002594,比亚迪,2026-05-15,15,13:28,13:36,5,9816.0,-0.0017566335311743212,equal_time
002594,比亚迪,2026-05-15,16,13:38,13:46,5,14178.0,-0.0017599069379835568,equal_time
002594,比亚迪,2026-05-15,17,13:48,13:56,5,11086.15,0.00010355392330796438,equal_time
002594,比亚迪,2026-05-15,18,13:58,14:06,5,19285.0,-0.0013479693390951117,equal_time
002594,比亚迪,2026-05-15,19,14:08,14:16,5,10763.119999999999,0.000622395913497564,equal_time
002594,比亚迪,2026-05-15,20,14:18,14:26,5,11678.39,-0.001244891933232467,equal_time
002594,比亚迪,2026-05-15,21,14:28,14:36,5,24114.0,-0.0005192694722695489,equal_time
002594,比亚迪,2026-05-15,22,14:38,14:46,5,14403.18,0.001245746543884016,equal_time
002594,比亚迪,2026-05-15,23,14:48,14:56,5,22228.940000000002,-0.0010378669509276243,equal_time
002594,比亚迪,2026-05-18,0,09:30,09:38,5,73295.0,-0.0076871157849910995,equal_time
002594,比亚迪,2026-05-18,1,09:40,09:48,5,28869.739999999998,0.005377229996880514,equal_time
002594,比亚迪,2026-05-18,2,09:50,09:58,5,25462.43,0.0016813374386548722,equal_time
002594,比亚迪,2026-05-18,3,10:00,10:08,5,18478.67,-0.0008402752702290951,equal_time
002594,比亚迪,2026-05-18,4,10:10,10:18,5,19715.0,-0.0036848607391078334,equal_time
002594,比亚迪,2026-05-18,5,10:20,10:28,5,16555.0,-0.0016887910904179388,equal_time
002594,比亚迪,2026-05-18,6,10:30,10:38,5,14444.349999999999,-0.0005283779974893588,equal_time
002594,比亚迪,2026-05-18,7,10:40,10:48,5,11227.24,-0.0005286014300637409,equal_time
002594,比亚迪,2026-05-18,8,10:50,10:58,5,16364.8,-0.0015874893053469715,equal_time
002594,比亚迪,2026-05-18,9,11:00,11:08,5,8646.75,0.002750473849653161,equal_time
002594,比亚迪,2026-05-18,10,11:10,11:18,5,5913.5,-0.0013743316411806282,equal_time
002594,比亚迪,2026-05-18,11,11:20,11:28,5,6213.0,0.0011628587274978622,equal_time
002594,比亚迪,2026-05-18,12,11:30,13:06,5,252940.7,0.0020051171286593465,equal_time
002594,比亚迪,2026-05-18,13,13:08,13:16,5,5653.0,0.0002107794177881125,equal_time
002594,比亚迪,2026-05-18,14,13:18,13:26,5,5179.0,-0.0018987379820947518,equal_time
002594,比亚迪,2026-05-18,15,13:28,13:36,5,5928.0,0.0018985376715040599,equal_time
002594,比亚迪,2026-05-18,16,13:38,13:46,5,4858.0,-0.0016874467474328107,equal_time
002594,比亚迪,2026-05-18,17,13:48,13:56,5,5270.0,-0.001267375716755947,equal_time
002594,比亚迪,2026-05-18,18,13:58,14:06,5,11794.0,-0.001057513557404038,equal_time
002594,比亚迪,2026-05-18,19,14:08,14:16,5,6840.09,0.0003173970242019236,equal_time
002594,比亚迪,2026-05-18,20,14:18,14:26,5,6869.0,-0.00010574519292998241,equal_time
002594,比亚迪,2026-05-18,21,14:28,14:38,5,16984.13,-0.001482573491893387,equal_time
002594,比亚迪,2026-05-18,22,14:40,14:48,5,18008.04,-0.0002119635691005125,equal_time
002594,比亚迪,2026-05-18,23,14:50,14:58,5,11489.210000000001,0.001482968381822012,equal_time
002594,比亚迪,2026-05-19,0,09:30,09:38,5,41225.96,0.002743798057757514,equal_time
002594,比亚迪,2026-05-19,1,09:40,09:48,5,28589.44,0.0007374988161527598,equal_time
002594,比亚迪,2026-05-19,2,09:50,09:58,5,17197.52,0.0006319661875008025,equal_time
002594,比亚迪,2026-05-19,3,10:00,10:08,5,19051.35,0.0008421245871855262,equal_time
002594,比亚迪,2026-05-19,4,10:10,10:18,5,18233.8,0.0006311546615438135,equal_time
002594,比亚迪,2026-05-19,5,10:20,10:28,5,6668.8,-0.0008416013363896947,equal_time
002594,比亚迪,2026-05-19,6,10:30,10:38,5,6685.0,0.0,equal_time
002594,比亚迪,2026-05-19,7,10:40,10:48,5,6418.0,-0.00021051313598187713,equal_time
002594,比亚迪,2026-05-19,8,10:50,10:58,5,4284.0,0.00010522194852782332,equal_time
002594,比亚迪,2026-05-19,9,11:00,11:08,5,6170.0,0.0,equal_time
002594,比亚迪,2026-05-19,10,11:10,11:18,5,12089.71,0.003468048615862058,equal_time
002594,比亚迪,2026-05-19,11,11:20,11:28,5,4258.0,-0.000419877025935601,equal_time
002594,比亚迪,2026-05-19,12,11:30,13:06,5,179834.93,0.0007348663817063911,equal_time
002594,比亚迪,2026-05-19,13,13:08,13:16,5,21599.28,0.0038753935668092306,equal_time
002594,比亚迪,2026-05-19,14,13:18,13:26,5,13468.0,0.0007313346688875923,equal_time
002594,比亚迪,2026-05-19,15,13:28,13:36,5,6218.0,-0.0015676600767711702,equal_time
002594,比亚迪,2026-05-19,16,13:38,13:46,5,6076.0,-0.0007324059366417182,equal_time
002594,比亚迪,2026-05-19,17,13:48,13:56,5,7187.13,0.0015688077603983803,equal_time
002594,比亚迪,2026-05-19,18,13:58,14:06,5,8215.43,0.0005223363466571554,equal_time
002594,比亚迪,2026-05-19,19,14:08,14:16,5,5322.32,0.00010448823191874177,equal_time
002594,比亚迪,2026-05-19,20,14:18,14:26,5,5878.64,-0.0005224706330766984,equal_time
002594,比亚迪,2026-05-19,21,14:28,14:36,5,6560.299999999999,0.0002089731782441017,equal_time
002594,比亚迪,2026-05-19,22,14:38,14:46,5,10497.02,0.0016705335284874117,equal_time
002594,比亚迪,2026-05-19,23,14:48,14:56,5,22400.86,0.0013551970221269529,equal_time
002594,比亚迪,2026-05-20,0,09:30,09:38,5,31590.120000000003,-0.005159241261890347,equal_time
002594,比亚迪,2026-05-20,1,09:40,09:48,5,32652.29,-0.0029604459544742253,equal_time
002594,比亚迪,2026-05-20,2,09:50,09:58,5,28568.23,-0.0022258644013931827,equal_time
002594,比亚迪,2026-05-20,3,10:00,10:08,5,21005.0,-0.0005308461499445975,equal_time
002594,比亚迪,2026-05-20,4,10:10,10:18,5,33391.68,-0.001913472450102596,equal_time
002594,比亚迪,2026-05-20,5,10:20,10:28,5,13692.210000000001,0.0019132691738958617,equal_time
002594,比亚迪,2026-05-20,6,10:30,10:38,5,11941.08,-0.002338698008841327,equal_time
002594,比亚迪,2026-05-20,7,10:40,10:48,5,13748.92,-0.0005322588014339627,equal_time
002594,比亚迪,2026-05-20,8,10:50,10:58,5,7587.0,-0.00010649067150546609,equal_time
002594,比亚迪,2026-05-20,9,11:00,11:08,5,17994.0,-0.0025591596088277335,equal_time
002594,比亚迪,2026-05-20,10,11:10,11:18,5,23060.0,-0.002030402091737202,equal_time
002594,比亚迪,2026-05-20,11,11:20,11:28,5,11086.15,0.0050151477953160615,equal_time
002594,比亚迪,2026-05-20,12,11:30,13:06,5,269576.8,0.003718842599438797,equal_time
002594,比亚迪,2026-05-20,13,13:08,13:16,5,11260.8,-0.002336214559231878,equal_time
002594,比亚迪,2026-05-20,14,13:18,13:26,5,10193.26,-0.002661416448213645,equal_time
002594,比亚迪,2026-05-20,15,13:28,13:36,5,7321.35,0.0005328582269089287,equal_time
002594,比亚迪,2026-05-20,16,13:38,13:46,5,8825.03,-0.002560524870011893,equal_time
002594,比亚迪,2026-05-20,17,13:48,13:56,5,14500.869999999999,-0.0011757856091653837,equal_time
002594,比亚迪,2026-05-20,18,13:58,14:06,5,14656.71,-0.0009629912052023839,equal_time
002594,比亚迪,2026-05-20,19,14:08,14:16,5,12611.0,-0.0005354505735252037,equal_time
002594,比亚迪,2026-05-20,20,14:18,14:26,5,13550.86,-0.00010712939602885177,equal_time
002594,比亚迪,2026-05-20,21,14:28,14:36,5,9717.880000000001,0.0017125516503488172,equal_time
002594,比亚迪,2026-05-20,22,14:38,14:46,5,14728.21,-0.0012842761648091314,equal_time
002594,比亚迪,2026-05-20,23,14:48,14:56,5,23894.989999999998,0.0,equal_time
002594,比亚迪,2026-05-21,0,09:30,09:38,5,49391.16,0.011789214389950254,equal_time
002594,比亚迪,2026-05-21,1,09:40,09:48,5,76846.81,0.004845755951960418,equal_time
002594,比亚迪,2026-05-21,2,09:50,09:58,5,19600.0,0.004301040246256984,equal_time
002594,比亚迪,2026-05-21,3,10:00,10:08,5,19702.07,-0.00020934509048985077,equal_time
002594,比亚迪,2026-05-21,4,10:10,10:18,5,12595.08,-0.002411317003995903,equal_time
002594,比亚迪,2026-05-21,5,10:20,10:28,5,15562.07,-0.0029436393334173827,equal_time
002594,比亚迪,2026-05-21,6,10:30,10:38,5,11165.0,-0.0007372657370848799,equal_time
002594,比亚迪,2026-05-21,7,10:40,10:48,5,9259.0,0.0006320189655328572,equal_time
002594,比亚迪,2026-05-21,8,10:50,10:58,5,7981.0,0.00021053530466029534,equal_time
002594,比亚迪,2026-05-21,9,11:00,11:08,5,5749.0,0.0016830093656337005,equal_time
002594,比亚迪,2026-05-21,10,11:10,11:18,5,5779.0,-0.0022093188008493452,equal_time
002594,比亚迪,2026-05-21,11,11:20,11:28,5,6675.23,-0.002319221145890887,equal_time
002594,比亚迪,2026-05-21,12,11:30,13:06,5,246886.19,-0.0008447031631818133,equal_time
002594,比亚迪,2026-05-21,13,13:08,13:16,5,9943.55,-0.0016913710659008667,equal_time
002594,比亚迪,2026-05-21,14,13:18,13:26,5,5224.26,-0.0003173970242018748,equal_time
002594,比亚迪,2026-05-21,15,13:28,13:36,5,7153.0,-0.0004234245498393375,equal_time
002594,比亚迪,2026-05-21,16,13:38,13:46,5,5205.0,0.00010589313905933718,equal_time
002594,比亚迪,2026-05-21,17,13:48,13:56,5,8039.59,-0.002437639467342512,equal_time
002594,比亚迪,2026-05-21,18,13:58,14:06,5,8332.35,-0.0008491953908647172,equal_time
002594,比亚迪,2026-05-21,19,14:08,14:16,5,9617.0,-0.0007437676969959809,equal_time
002594,比亚迪,2026-05-21,20,14:18,14:26,5,12146.0,-0.002447415228269999,equal_time
002594,比亚迪,2026-05-21,21,14:28,14:36,5,18729.0,-0.0014926902044621994,equal_time
002594,比亚迪,2026-05-21,22,14:38,14:46,5,17863.91,-0.0006403838091652164,equal_time
002594,比亚迪,2026-05-21,23,14:48,14:56,5,19920.89,-0.0005338824636275805,equal_time
002594,比亚迪,2026-05-22,0,09:30,09:38,5,41468.969999999994,-0.008797392532005241,equal_time
002594,比亚迪,2026-05-22,1,09:40,09:48,5,21652.85,0.006232578162319676,equal_time
002594,比亚迪,2026-05-22,2,09:50,09:58,5,14751.130000000001,-0.0008572850001715142,equal_time
002594,比亚迪,2026-05-22,3,10:00,10:08,5,16893.0,0.0025703973294703523,equal_time
002594,比亚迪,2026-05-22,4,10:10,10:18,5,8261.6,0.0005347390141266352,equal_time
002594,比亚迪,2026-05-22,5,10:20,10:28,5,9087.06,0.0003207911003574386,equal_time
002594,比亚迪,2026-05-22,6,10:30,10:38,5,12270.0,0.002988887562243207,equal_time
002594,比亚迪,2026-05-22,7,10:40,10:48,5,5270.0,-0.0003198334680765713,equal_time
002594,比亚迪,2026-05-22,8,10:50,10:58,5,3214.01,-0.0002132520320417766,equal_time
002594,比亚迪,2026-05-22,9,11:00,11:08,5,8423.0,0.00468237990422044,equal_time
002594,比亚迪,2026-05-22,10,11:10,11:18,5,5673.0,-0.0038297984082220704,equal_time
002594,比亚迪,2026-05-22,11,11:20,11:28,5,3286.0,0.0008523528167262779,equal_time
002594,比亚迪,2026-05-22,12,11:30,13:06,5,168650.62,0.0004259041235855528,equal_time
002594,比亚迪,2026-05-22,13,13:08,13:16,5,5061.8,0.00010647933244995235,equal_time
002594,比亚迪,2026-05-22,14,13:18,13:26,5,6068.2,-0.002344348803361254,equal_time
002594,比亚迪,2026-05-22,15,13:28,13:36,5,4276.0,0.001385905902652561,equal_time
002594,比亚迪,2026-05-22,16,13:38,13:46,5,5530.0,-0.000852625326015883,equal_time
002594,比亚迪,2026-05-22,17,13:48,13:56,5,6292.86,-0.00010664963753504379,equal_time
002594,比亚迪,2026-05-22,18,13:58,14:06,5,6571.8,0.0002132520320418343,equal_time
002594,比亚迪,2026-05-22,19,14:08,14:16,5,9539.0,-0.0023486850233456792,equal_time
002594,比亚迪,2026-05-22,20,14:18,14:26,5,17276.5,-0.002032655896519015,equal_time
002594,比亚迪,2026-05-22,21,14:28,14:36,5,8419.0,0.0007491806825005992,equal_time
002594,比亚迪,2026-05-22,22,14:38,14:46,5,10681.99,-0.000535049510149274,equal_time
002594,比亚迪,2026-05-22,23,14:48,14:56,5,16422.0,0.0037391045735503765,equal_time
002594,比亚迪,2026-05-25,0,09:30,09:38,5,115079.4,0.012336803966443901,equal_time
002594,比亚迪,2026-05-25,1,09:40,09:48,5,40524.31,0.0007273073789469847,equal_time
002594,比亚迪,2026-05-25,2,09:50,09:58,5,24845.09,-0.003224609354769931,equal_time
002594,比亚迪,2026-05-25,3,10:00,10:08,5,19192.0,0.002186011253845092,equal_time
002594,比亚迪,2026-05-25,4,10:10,10:18,5,11997.0,-0.0011443497774325973,equal_time
