date,momentum20,bp
2024-01-22,-0.0196648845,-0.0126693617
2024-01-23,0.0096898227,0.0015971233
2024-01-24,0.0176868563,0.0335978946
2024-01-25,0.0253342944,0.0331370405
2024-01-26,0.0025583128,0.0156557371
2024-01-29,-0.0010519201,0.0098522552
2024-01-30,-0.0115848345,-0.0095966675
2024-01-31,-0.013450345,-0.0063483759
2024-02-01,-0.0107700623,-0.0141876203
2024-02-02,0.0038764197,0.0032254656
2024-02-05,0.0108861363,-0.003180464
2024-02-06,0.0071604313,0.0191656292
2024-02-07,-0.0005746411,-0.0012323313
2024-02-08,-0.0049451126,0.003814627
2024-02-19,0.027313239,0.0141069912
2024-02-20,0.0096710287,0.0075786925
2024-02-21,0.0094467302,0.0203277942
2024-02-22,0.0125804492,0.003048129
2024-02-23,-0.0039611297,0.0054546142
2024-02-26,-0.017246462,-0.0241435332
2024-02-27,0.0013790315,0.0048955175
2024-02-28,-0.0015825755,-0.0031370206
2024-02-29,0.0052800088,0.0066555345
2024-03-01,0.0062114859,-0.0021161053
2024-03-04,0.0081860515,-0.0110035721
2024-03-05,0.0083506053,0.0148215254
2024-03-06,-0.0023428895,-0.0072714295
2024-03-07,0.000887385,0.0017574478
2024-03-08,0.004038711,0.0006927176
2024-03-11,-0.0064111952,0.001818999
2024-03-12,-0.0183799062,-0.0059029041
2024-03-13,-0.0018219192,-0.0104399624
2024-03-14,0.0023923745,0.0028666322
2024-03-15,0.003528369,0.0033792908
2024-03-18,0.0018798377,0.0038647997
2024-03-19,-0.0069393907,-0.0106871816
2024-03-20,0.003058246,0.0054712943
2024-03-21,-0.000717754,0.0042867968
2024-03-22,-0.0090096243,-0.008278809
2024-03-25,-0.0020012152,0.0044673476
2024-03-26,0.0005060954,0.0104407305
2024-03-27,-0.0090075952,-0.0031493003
2024-03-28,0.0104805263,-0.0091431041
2024-03-29,0.022011864,0.0023812781
2024-04-01,0.0079903062,0.0084650202
2024-04-02,0.0010111378,-0.0041793268
2024-04-03,0.0086454972,-0.0034994976
2024-04-08,0.0060122073,0.000267475
2024-04-09,-0.0073276973,-0.0076862875
2024-04-10,0.0039697871,-0.0071726649
2024-04-11,0.0048244017,0.0020265451
2024-04-12,0.0018009693,-0.012052069
2024-04-15,0.0187910371,0.0279974044
2024-04-16,-0.0207180667,-0.0039932806
2024-04-17,0.0179991011,0.0189126458
2024-04-18,-0.0050673252,0.0059145604
2024-04-19,-0.0004598899,-0.0035889693
2024-04-22,-0.011814581,-0.0089218683
2024-04-23,-0.0206781254,-0.009601575
2024-04-24,0.0138375271,0.0007222784
2024-04-25,-0.0014627463,0.0048346827
2024-04-26,0.0141308266,0.0028104837
2024-04-29,-0.0113945647,0.0115117218
2024-04-30,-0.0033227599,-0.0078667884
2024-05-06,0.0175122766,0.0035170387
2024-05-07,-0.0026585604,0.0007911889
2024-05-08,-0.0044599179,-0.0049247172
2024-05-09,0.0152138906,0.0069565573
2024-05-10,0.0093133873,0.0116397653
2024-05-13,0.0110422057,0.0059341843
2024-05-14,-0.0007737804,-0.0049056804
2024-05-15,-0.0082297382,-0.0020295136
2024-05-16,9.9553e-06,0.0167061626
2024-05-17,0.0046694438,0.0196948269
2024-05-20,0.0033853127,-0.0019178574
2024-05-21,-0.0066810618,0.0043901129
2024-05-22,-0.0066613854,0.0080339805
2024-05-23,-0.0071651155,-0.0106474218
2024-05-24,-0.0046573841,-0.0099804315
2024-05-27,0.0194503831,0.009646027
2024-05-28,-0.0062570311,-0.006284375
2024-05-29,-0.0016017023,-0.0026833724
2024-05-30,-0.0094784614,-0.0085042855
2024-05-31,-0.0046687309,-0.00246699
2024-06-03,0.0019054748,-0.0027879463
2024-06-04,0.0045006752,0.0068805806
2024-06-05,-0.0080064092,-0.0081862403
2024-06-06,0.0029548563,-0.0033621847
2024-06-07,0.0031729681,0.0073335006
2024-06-11,-0.0175430246,-0.0185817833
2024-06-12,0.0096563686,-0.0022575086
2024-06-13,-0.0078185598,-0.0092824914
2024-06-14,0.0006726872,0.0098303052
2024-06-17,-0.0071334166,-0.0094857245
2024-06-18,0.0062763476,0.0088184033
2024-06-19,-0.0011559591,0.0024194862
2024-06-20,-0.0032111379,-0.0088327235
2024-06-21,0.0020411809,0.002905921
2024-06-24,-0.0146087284,-0.0054094191
2024-06-25,-0.0031798009,0.0052053914
2024-06-26,0.0004043481,0.0024777039
2024-06-27,-0.0073196803,0.0013946908
2024-06-28,0.0179675947,0.0051679353
2024-07-01,0.0139609961,0.0129377143
2024-07-02,0.0047891236,0.006822335
2024-07-03,-0.0065207208,-0.0025318365
2024-07-04,0.0013456215,-0.0041175535
2024-07-05,-0.0039281243,-0.0135776521
2024-07-08,0.0080364816,-0.0061586997
2024-07-09,0.0143255138,0.0080849535
2024-07-10,-0.0106227972,-5.12613e-05
2024-07-11,0.0035312962,0.0042050098
2024-07-12,-0.0053774861,0.0122666131
2024-07-15,0.0090251326,0.0066687371
2024-07-16,0.0092211474,0.0028533892
2024-07-17,-0.0098160078,0.0076262992
2024-07-18,0.0071166123,0.00192834
2024-07-19,0.0016639477,-0.0020104449
2024-07-22,-0.0135949698,-0.0083585215
2024-07-23,-0.0079403794,-0.0015722335
2024-07-24,0.0068813303,-0.0009060501
2024-07-25,-0.0147568391,-0.0055659144
2024-07-26,-0.0040233803,-0.0051630485
2024-07-29,0.0074380158,0.0123462833
2024-07-30,-0.0092811105,-0.0014838387
2024-07-31,-0.0037088581,0.0052789189
2024-08-01,-0.0034346271,-2.31776e-05
2024-08-02,-0.0104308768,-0.0078336926
2024-08-05,-0.0113883979,-0.0089095964
2024-08-06,0.000563925,-0.0033470704
2024-08-07,-0.0055401975,-2.86903e-05
2024-08-08,-0.0043661886,0.0013266649
2024-08-09,-0.0058389619,0.003801591
2024-08-12,-0.0001328881,-0.0071549704
2024-08-13,0.0045124641,0.0049583676
2024-08-14,-0.0083271455,-0.003539292
2024-08-15,0.0075904736,0.0120367603
2024-08-16,-0.0040976206,0.0044132898
2024-08-19,0.0034569988,0.012303214
2024-08-20,-0.0114446939,-0.0043409977
2024-08-21,-0.0003210086,-0.0066613099
2024-08-22,-0.0094188037,0.00398948
2024-08-23,0.0099090831,0.0038669324
2024-08-26,-0.0063560565,0.0011361248
2024-08-27,-0.0112011992,-0.0060410364
2024-08-28,-0.0037358895,-0.0125092572
2024-08-29,0.0023341872,-0.0251307374
2024-08-30,0.017557532,-0.0022460518
2024-09-02,-0.004649844,-0.0115770401
2024-09-03,0.0037106595,-0.0109632227
2024-09-04,-0.009910654,-0.0078408401
2024-09-05,0.0011151142,0.0037806173
2024-09-06,-0.0081152335,-0.0014391736
2024-09-09,-0.0152262432,-0.0154862297
2024-09-10,-0.003716942,0.0023838805
2024-09-11,-0.0015845699,-0.0181823823
2024-09-12,-0.0044799679,0.0035379563
2024-09-13,0.001569593,-0.0058072346
2024-09-18,0.0167443143,0.0087484269
2024-09-19,0.0042505116,0.0098448967
2024-09-20,0.0055763186,0.0057854209
2024-09-23,0.0055304874,0.0118179786
2024-09-24,0.0363291043,0.0378090771
2024-09-25,0.0139584224,0.0264846753
2024-09-26,0.0413957184,0.0455122269
2024-09-27,0.0316545422,0.0082492157
2024-09-30,0.0722669835,0.0602881973
2024-10-08,0.083178832,0.0299144731
2024-10-09,-0.068856767,-0.0748899536
2024-10-10,-0.0180467509,0.0477608723
2024-10-11,-0.027844268,-0.0146710062
2024-10-14,0.0182863507,0.0266415174
2024-10-15,-0.0235533805,-0.0230389518
2024-10-16,-0.0011118346,0.0171169613
2024-10-17,-0.0196240164,-0.0223441855
2024-10-18,0.0433416177,0.0106589441
2024-10-21,-0.0009608685,-0.0031125231
2024-10-22,0.0060156056,0.0005656194
2024-10-23,0.0038819798,0.0063485746
2024-10-24,-0.0134497802,-0.0092759586
2024-10-25,0.0081466253,-0.0006618575
2024-10-28,0.0062793882,0.0012179342
2024-10-29,-0.0119601515,-0.0089393928
2024-10-30,-0.0089619466,-0.0074788238
2024-10-31,0.0041281244,-0.0019793963
2024-11-01,-0.0133209922,0.0125360124
2024-11-04,0.0156504058,0.0042950443
2024-11-05,0.0500225967,0.0137504302
2024-11-06,0.0040982561,-0.0026210152
2024-11-07,0.0393563602,0.0248609857
2024-11-08,-0.0105169818,-0.014416849
2024-11-11,0.0148700768,-0.0089526902
2024-11-12,-0.0158708254,-0.0017209112
2024-11-13,0.0006420521,0.0085716742
2024-11-14,-0.0269102784,-0.0078949484
2024-11-15,-0.0268557696,-0.0042299536
2024-11-18,-0.0118490733,0.0351067229
2024-11-19,0.0077715829,-0.0149378398
2024-11-20,0.0075588024,-0.0026765
2024-11-21,0.0010755828,-0.0006249623
2024-11-22,-0.0376451272,-0.024783187
2024-11-25,-0.0125596046,0.0054048929
2024-11-26,-0.0054381467,0.0020954294
2024-11-27,0.0246784259,0.0092337306
2024-11-28,-0.0053482571,-0.0013489612
2024-11-29,0.023734095,0.0029308026
2024-12-02,0.0088834406,0.0084558346
2024-12-03,0.0010064655,0.0182915934
2024-12-04,-0.0136033052,-0.0055898289
2024-12-05,0.0043737675,-0.003307117
2024-12-06,0.0142288333,0.0078037854
2024-12-09,0.003161731,-0.0020523028
2024-12-10,0.0041473153,0.0050870015
2024-12-11,0.0012764887,-0.0063616214
2024-12-12,0.0055216234,0.008492063
2024-12-13,-0.0205982159,-0.014040887
2024-12-16,-0.0122593034,-0.0012484267
2024-12-17,-0.0006893159,-0.0046794258
2024-12-18,0.0071332043,0.011148233
2024-12-19,0.0035277802,-0.0073810413
2024-12-20,-0.000186655,-0.0053650505
2024-12-23,-0.0100838851,0.0117446107
2024-12-24,0.0116509717,0.0114215862
2024-12-25,-0.0017160634,0.0077007276
2024-12-26,0.0023496474,-0.0089570296
2024-12-27,0.0022119651,0.0041504129
2024-12-30,0.0060384716,0.0099241494
2024-12-31,-0.0236307456,-0.0140408471
2025-01-02,-0.0285996618,-0.0322490674
2025-01-03,-0.013704957,-0.0095802964
2025-01-06,-0.0012680464,0.003250461
2025-01-07,0.0049671389,0.006295593
2025-01-08,0.0061484923,-0.0002847059
2025-01-09,-0.0073267696,-0.0103351421
2025-01-10,-0.0108923675,-0.0098608451
2025-01-13,-0.0116494103,-0.0102300595
2025-01-14,0.0184214379,0.0166219418
2025-01-15,-0.0023064959,0.0011312982
2025-01-16,0.0045344567,0.0059347844
2025-01-17,-0.0042964512,-0.0059456897
2025-01-20,-0.0049621745,0.0009030682
2025-01-21,-0.0021348926,-0.0005610427
2025-01-22,-0.0127392743,-0.0156432446
2025-01-23,0.0102072737,0.0203659453
2025-01-24,0.0036088666,0.0033061865
2025-01-27,0.0101046463,0.0122041619
2025-02-05,-0.0063694276,-0.0177163119
2025-02-06,0.003795734,0.0031484021
2025-02-07,0.0032098542,0.0080963771
2025-02-10,0.0029292222,0.00154412
2025-02-11,0.0041136321,0.0017065297
2025-02-12,0.0003464217,0.0065071903
2025-02-13,-0.0052850483,0.0017769709
2025-02-14,0.0061870054,-1.41537e-05
2025-02-17,-0.0092234106,-0.0004173702
2025-02-18,-0.002024169,-0.0021400263
2025-02-19,0.0021665367,-0.0007562978
2025-02-20,0.001519069,-0.0060155404
2025-02-21,-0.0024772813,-0.0075109627
2025-02-24,-0.0002844787,0.004044878
2025-02-25,-0.0094284579,-0.0093475423
2025-02-26,0.0052761928,0.0094120249
2025-02-27,0.0045992514,0.0065764865
2025-02-28,-0.0148652834,-0.0068931358
2025-03-03,0.0030974509,-0.0071480961
2025-03-04,-0.0009835232,-0.0036886513
2025-03-05,0.0058766917,0.0075049675
2025-03-06,0.0154516139,0.0001928912
2025-03-07,0.0046362753,-0.0040344326
2025-03-10,-0.0049538915,-0.007152343
2025-03-11,0.0044064774,0.0022139908
2025-03-12,-0.0083581154,-0.0005892066
2025-03-13,-0.0066076359,0.0036382151
2025-03-14,0.0151926963,0.0140279772
2025-03-17,-0.0030033121,0.0049145134
2025-03-18,0.001775877,-0.0032876706
2025-03-19,-0.0025569569,0.0038471056
2025-03-20,-0.0062223682,-0.0026431302
2025-03-21,-0.0153586375,-0.0073370662
2025-03-24,0.0023124566,0.0022532457
2025-03-25,-0.0059536115,0.0056100545
2025-03-26,-0.0017526358,-0.0030440429
2025-03-27,-0.0002949595,-0.0011231867
2025-03-28,-0.0020960718,-0.006597207
2025-03-31,-0.0075935732,-0.0076215646
2025-04-01,-0.0045693065,-0.0106236927
2025-04-02,-0.0054673607,0.0050878995
2025-04-03,-0.0067460002,0.0046456888
2025-04-07,-0.0677540521,-0.0575537315
2025-04-08,0.0170385094,0.0329674255
2025-04-09,0.0073958598,0.0058456132
2025-04-10,0.020726689,0.0018573852
2025-04-11,-0.001181578,-0.001931419
2025-04-14,0.0084579245,0.006067763
2025-04-15,0.0009008167,0.0055077615
2025-04-16,0.0082612195,0.0107210818
2025-04-17,-0.0030945497,0.0015012894
2025-04-18,0.0003650842,0.0030852091
2025-04-21,0.0118701403,-0.0096947524
2025-04-22,0.0066681565,0.005118264
2025-04-23,-0.010057295,-0.0044498118
2025-04-24,0.002854049,0.006139555
2025-04-25,-0.0040468041,-0.0024049162
2025-04-28,0.0019212635,-0.0005814135
2025-04-29,-0.0047519273,-0.0024817606
2025-04-30,-0.0063864734,-0.0107097541
2025-05-06,0.0001080694,-0.0014727449
2025-05-07,0.0071039877,0.012748209
2025-05-08,-0.0027923609,0.0012581135
2025-05-09,0.0023644321,0.0036789391
2025-05-12,0.0011733595,0.0035145053
2025-05-13,0.0061253177,0.0124167478
2025-05-14,0.0035550454,0.0071805412
2025-05-15,0.0004960087,-0.0052841829
2025-05-16,-0.0046373564,-0.0071060044
2025-05-19,-0.0029883287,-0.0019140874
2025-05-20,0.0081031634,0.0010081958
2025-05-21,0.0050434041,0.00465063
2025-05-22,0.0002946431,0.0022759662
2025-05-23,-0.0068434753,-0.0096474231
2025-05-26,-0.0026896406,-0.0069363384
2025-05-27,-0.0023641813,0.0012524768
2025-05-28,-0.0006381293,-0.0004099025
2025-05-29,0.0001526675,0.0008911983
2025-05-30,0.0019883638,0.0048288712
2025-06-03,0.001499714,0.0015170503
2025-06-04,-0.001821766,0.0039707425
2025-06-05,-0.0048614371,-0.0058002131
2025-06-06,-0.0005918905,0.004087824
2025-06-09,0.0083283213,0.0019169989
2025-06-10,8.6893e-06,0.000883219
2025-06-11,0.0050049103,0.0044308943
2025-06-12,0.0046251434,0.0029345756
2025-06-13,-0.0071903777,-0.0064651148
2025-06-16,-0.0007658247,0.0055355913
2025-06-17,-0.002347552,0.0004035791
2025-06-18,-0.0017869813,0.0024854335
2025-06-19,-0.0089277658,-0.0088621028
2025-06-20,0.0027336495,0.0072672103
2025-06-23,0.0058465268,0.007739557
2025-06-24,0.0106063371,0.0096426343
2025-06-25,0.0146519544,0.0073431063
2025-06-26,-0.0015662782,0.002434028
2025-06-27,-0.0075470259,-0.0118951198
2025-06-30,0.0052230674,0.0003499083
2025-07-01,-7.8496e-05,0.0043955033
2025-07-02,-0.0033991444,0.0115845595
2025-07-03,0.0078613908,0.0007381906
2025-07-04,0.0028710777,0.0130831015
2025-07-07,-0.0014696293,0.0074530039
2025-07-08,0.0041226146,0.0003055601
2025-07-09,-0.0097422907,0.0027135833
2025-07-10,0.0083369718,0.0115338013
2025-07-11,0.0129462655,-0.0097230808
2025-07-14,-0.0021618823,0.0069771497
2025-07-15,-0.0026347457,-0.0077578802
2025-07-16,-0.0050490469,-0.0057022204
2025-07-17,0.0121866952,-0.0004019175
2025-07-18,0.0120231956,0.0067011821
2025-07-21,0.0078873617,0.014798207
2025-07-22,0.0007600264,0.0169794991
2025-07-23,0.0044638688,-0.0015489518
2025-07-24,0.013763975,0.0019246521
2025-07-25,-0.0018957517,-0.0095859518
2025-07-28,0.0106580735,-0.0024094728
2025-07-29,-0.0005337378,-0.0017819919
2025-07-30,-0.0005248166,-0.0012583442
2025-07-31,-0.0231179316,-0.0148621903
2025-08-01,-0.0151190505,-0.0033125916
2025-08-04,-8.2364e-06,0.0031246799
2025-08-05,0.0092536644,0.0117063537
2025-08-06,0.0004759124,-0.0024350561
2025-08-07,0.0038805699,0.0046906026
2025-08-08,-0.0020545967,0.0045354314
2025-08-11,0.0037880756,-0.00511526
2025-08-12,2.17199e-05,0.0016124882
2025-08-13,0.0031037789,-0.0062722162
2025-08-14,-0.0018418301,-0.0029359049
2025-08-15,0.0105351748,-0.0059488688
2025-08-18,0.0111837023,-0.0008057476
2025-08-19,-0.0048873918,0.0016971756
2025-08-20,0.0102923257,0.007892142
2025-08-21,0.0083157811,0.0064855217
2025-08-22,0.0181215182,0.0016678248
2025-08-25,0.0256088138,0.0175000604
2025-08-26,-0.0111870144,-0.007695618
2025-08-27,-0.0229354761,-0.022676172
2025-08-28,0.0081280288,0.0013916843
2025-08-29,0.0023522336,-0.0076056518
2025-09-01,0.0143175847,-0.0078285592
2025-09-02,-0.0136593819,0.0066978265
2025-09-03,-0.0093996241,-0.0099088502
2025-09-04,-0.0217672892,-0.0001874042
2025-09-05,0.0225921782,-0.0009322766
2025-09-08,0.0029955791,-0.0012181171
2025-09-09,-0.0001497177,0.0030318745
2025-09-10,-0.0054320921,-0.0025844942
2025-09-11,0.0222603748,0.0063561522
2025-09-12,0.004042047,-0.0070336369
2025-09-15,-0.0022168918,-0.0010673577
2025-09-16,-0.0052794515,-0.0063934225
2025-09-17,-0.0005120138,0.0021678499
2025-09-18,-0.0223398982,-0.019305877
2025-09-19,0.0008582762,0.0068400036
2025-09-22,0.013798725,-0.0093874443
2025-09-23,-0.0054144078,0.0054230694
2025-09-24,0.0112978667,-0.0042106548
2025-09-25,0.0122857593,-0.004950955
2025-09-26,-0.0072174034,0.000247314
2025-09-29,0.0330671354,-0.0023223683
2025-09-30,0.0189579946,0.001577242
2025-10-09,0.0412432077,0.0073703123
2025-10-10,-0.0158141373,0.0021417046
2025-10-13,-0.0018863054,-0.0010124974
2025-10-14,-0.0137201412,0.0095165686
2025-10-15,0.0186173135,0.0069870823
2025-10-16,-0.0079781402,0.0025484965
2025-10-17,-0.029866922,-0.0100759169
2025-10-20,-0.0009019219,-0.000345593
2025-10-21,0.0145046061,0.0036381874
2025-10-22,-0.0112121406,0.0048770148
2025-10-23,0.0035187522,0.0059270501
2025-10-24,0.0102028852,-0.0025930062
2025-10-27,0.0144294245,0.004090908
2025-10-28,-0.0193794623,-0.0102507353
2025-10-29,0.0322933836,-0.0067771669
2025-10-30,-0.000364388,0.0009040091
2025-10-31,-0.0159570692,-0.0090205669
2025-11-03,0.0123659903,0.0084336137
2025-11-04,-0.0071553387,0.0057128048
2025-11-05,0.0109385739,-0.0006264379
2025-11-06,0.0230566161,0.0017296651
2025-11-07,0.0011585786,0.001606184
2025-11-10,0.0172475524,0.0052421469
2025-11-11,-0.0089794405,0.0003199672
2025-11-12,-0.0006560345,-0.0013474361
2025-11-13,0.01742239,0.0010930569
2025-11-14,-0.0211998936,-0.0023152116
2025-11-17,-0.0070769956,-0.004831193
2025-11-18,-0.0161367634,-0.0076891727
2025-11-19,0.0139697343,0.0054155405
2025-11-20,-0.0086195661,0.0089595105
2025-11-21,-0.0300830175,-0.0150158225
2025-11-24,-0.0043002187,-0.0013356565
2025-11-25,0.0078991788,0.0087047615
2025-11-26,0.0001459793,-0.0084701893
2025-11-27,0.0019643239,-0.0017163616
2025-11-28,0.0037157608,-0.000699405
2025-12-01,0.0085051785,0.0052037779
2025-12-02,-0.0011909294,-0.0014790758
2025-12-03,-0.0043016413,-0.0063120645
2025-12-04,-0.0058417689,-0.0029631838
2025-12-05,0.0027139848,-0.0009372186
2025-12-08,-0.000571443,-0.0025226292
2025-12-09,-0.0107468717,-0.0150530722
2025-12-10,-0.0034780389,0.0027493048
2025-12-11,-0.0023746205,-0.0041235167
2025-12-12,0.0068986101,0.0009699139
2025-12-15,0.0006466602,-0.001244615
2025-12-16,-0.0047167155,-0.0071175524
2025-12-17,0.0130396982,0.0045027832
2025-12-18,0.0042114104,0.0088559713
2025-12-19,0.0045307453,-0.0004616724
2025-12-22,0.0053027861,-0.0034697915
2025-12-23,0.0029219135,-0.000212765
2025-12-24,-0.0023624167,-0.0012472227
2025-12-25,-0.0010988929,0.0012160428
2025-12-26,0.0044245143,-0.0017818287
2025-12-29,-4.77742e-05,0.0058754583
2025-12-30,-0.0005866896,-0.0085963473
2025-12-31,0.0040670356,0.0009094543
2026-01-05,0.0182958903,0.0013416223
2026-01-06,0.0326300739,0.0099336852
2026-01-07,-0.0015626333,-0.0041458297
2026-01-08,-0.0114934032,0.0009429785
2026-01-09,0.0076352029,-0.001403898
2026-01-12,0.0054439802,0.0023127142
2026-01-13,-0.0035320644,0.0026647986
2026-01-14,-0.0063677876,-0.0175079782
2026-01-15,0.0002472651,-0.0017942486
2026-01-16,-0.0111564764,-0.0060891877
2026-01-19,0.0152448749,0.0006159763
2026-01-20,0.0094921835,0.0220974238
