date,code,momentum20,bp
2022-08-31,000883.XSHE,,
2022-08-31,000895.XSHE,0.0585009141,0.2264851765
2022-08-31,000898.XSHE,,
2022-08-31,000917.XSHE,,
2022-08-31,000937.XSHE,,
2022-08-31,000963.XSHE,-0.0483001172,0.2351115604
2022-08-31,000983.XSHE,,
2022-08-31,000999.XSHE,,
2022-08-31,600000.XSHG,0.0275650842,2.6831231554
2022-08-31,600005.XSHG,,
2022-08-31,600008.XSHG,,
2022-08-31,600009.XSHG,0.0150307859,0.34068068
2022-08-31,600010.XSHG,-0.0518867925,0.5998080614
2022-08-31,600011.XSHG,0.2961165049,0.4166666667
2022-08-31,600015.XSHG,0.0252873563,3.0459945172
2022-08-31,600016.XSHG,-0.0032051282,3.1416902293
2022-08-31,600019.XSHG,0.0238095238,1.630789302
2022-08-31,600021.XSHG,,
2022-08-31,600028.XSHG,0.0512820513,1.5225334957
2022-08-31,600029.XSHG,0.0471544715,0.5034232783
2022-08-31,600030.XSHG,0.0699826489,0.7917656374
2022-08-31,600031.XSHG,-0.0235219326,0.4693293284
2022-08-31,600036.XSHG,0.0602368866,0.8608815427
2022-08-31,600038.XSHG,,
2022-08-31,600050.XSHG,0.0716612378,1.399580126
2022-08-31,600060.XSHG,,
2022-08-31,600066.XSHG,,
2022-08-31,600068.XSHG,,
2022-08-31,600085.XSHG,-0.0046174142,0.1722237531
2022-08-31,600089.XSHG,0.068141064,0.4787208579
2022-08-31,600100.XSHG,,
2022-08-31,600104.XSHG,-0.0264900662,1.5375153752
2022-08-31,600109.XSHG,,
2022-08-31,600111.XSHG,-0.0427103404,0.1547724072
2022-08-31,600115.XSHG,0.031512605,0.3529702446
2022-08-31,600118.XSHG,,
2022-08-31,600150.XSHG,0.1146439767,0.4129501156
2022-08-31,600153.XSHG,,
2022-08-31,600157.XSHG,,
2022-08-31,600166.XSHG,,
2022-08-31,600170.XSHG,,
2022-08-31,600177.XSHG,,
2022-08-31,600188.XSHG,0.2762395364,0.2497315386
2022-08-31,600196.XSHG,-0.0425894378,0.3958828187
2022-08-31,600208.XSHG,,
2022-08-31,600221.XSHG,,
2022-08-31,600252.XSHG,,
2022-08-31,600256.XSHG,,
2022-08-31,600271.XSHG,,
2022-08-31,600276.XSHG,-0.0011624528,0.163132137
2022-08-31,600309.XSHG,0.0961812298,0.2544140844
2022-08-31,600315.XSHG,,
2022-08-31,600317.XSHG,,
2022-08-31,600332.XSHG,-0.0332451832,0.6906077348
2022-08-31,600340.XSHG,,
2022-08-31,600350.XSHG,,
2022-08-31,600352.XSHG,0.0022624434,0.9875567845
2022-08-31,600362.XSHG,0.0045336788,1.210653753
2022-08-31,600369.XSHG,,
2022-08-31,600372.XSHG,,
2022-08-31,600373.XSHG,,
2022-08-31,600383.XSHG,0.1036821705,1.17674747
2022-08-31,600398.XSHG,,
2022-08-31,600406.XSHG,-0.0385626643,0.2069450768
2022-08-31,600415.XSHG,,
2022-08-31,600485.XSHG,,
2022-08-31,600489.XSHG,0.0353982301,0.7074637425
2022-08-31,600518.XSHG,,
2022-08-31,600519.XSHG,0.0206907993,0.0794824105
2022-08-31,600535.XSHG,,
2022-08-31,600547.XSHG,-0.0139198218,0.2931004162
2022-08-31,600549.XSHG,,
2022-08-31,600570.XSHG,0.066581306,0.0892705702
2022-08-31,600578.XSHG,,
2022-08-31,600583.XSHG,,
2022-08-31,600585.XSHG,0.0339164584,1.0587612493
2022-08-31,600588.XSHG,-0.0234032179,0.1593854099
2022-08-31,600600.XSHG,0.0488301119,0.1662620956
2022-08-31,600633.XSHG,,
2022-08-31,600637.XSHG,,
2022-08-31,600642.XSHG,,
2022-08-31,600648.XSHG,,
2022-08-31,600649.XSHG,,
2022-08-31,600660.XSHG,-0.0081146876,0.2604845012
2022-08-31,600663.XSHG,,
2022-08-31,600674.XSHG,,
2022-08-31,600688.XSHG,,
2022-08-31,600690.XSHG,0.1309578899,0.3525471532
2022-08-31,600703.XSHG,,
2022-08-31,600705.XSHG,,
2022-08-31,600717.XSHG,,
2022-08-31,600718.XSHG,,
2022-08-31,600739.XSHG,,
2022-08-31,600741.XSHG,-0.1002120891,0.8271298594
2022-08-31,600783.XSHG,,
2022-08-31,600795.XSHG,0.2089552239,0.5917860102
2022-08-31,600804.XSHG,,
2022-08-31,600820.XSHG,,
2022-08-31,600827.XSHG,,
2022-08-31,600837.XSHG,0.0421412301,1.3168290756
2022-08-31,600839.XSHG,,
2022-08-31,601607.XSHG,,
2022-08-31,600863.XSHG,,
2022-08-31,600867.XSHG,,
2022-08-31,600873.XSHG,,
2022-08-31,600875.XSHG,,
2022-08-31,600886.XSHG,0.1133263379,0.5660590966
2022-08-31,600887.XSHG,0.0166102738,0.204678961
2022-08-31,600893.XSHG,-0.1292478045,0.3082139004
2022-08-31,600895.XSHG,,
2022-08-31,600900.XSHG,0.0229042602,0.3205128205
2022-08-31,002007.XSHE,0.0334412082,0.2746271936
2022-08-31,002008.XSHE,-0.1597361629,0.4322268326
2022-08-31,002024.XSHE,,
2022-08-31,002038.XSHE,,
2022-08-31,600027.XSHG,,
2022-08-31,601988.XSHG,0.0075757576,2.1222410866
2022-08-31,600048.XSHG,0.1248236953,0.8719916289
2022-08-31,601006.XSHG,0.0646387833,1.2667848999
2022-08-31,002065.XSHE,,
2022-08-31,601111.XSHG,0.0706126687,0.2866397225
2022-08-31,601699.XSHG,,
2022-08-31,601398.XSHG,0.0132625995,1.8960940463
2022-08-31,600018.XSHG,0.0673684211,0.8406893653
2022-08-31,002081.XSHE,,
2022-08-31,601872.XSHG,,
2022-08-31,601991.XSHG,,
2022-08-31,601333.XSHG,,
2022-08-31,601628.XSHG,0.1766336634,0.5530055854
2022-08-31,601166.XSHG,-0.0039973351,1.7313019391
2022-08-31,601318.XSHG,0.0735090153,1.0589854919
2022-08-31,002129.XSHE,-0.0551741673,0.2191876904
2022-08-31,000338.XSHE,0.0268972142,0.7044734061
2022-08-31,601998.XSHG,0.0536193029,2.3854961832
2022-08-31,601328.XSHG,0.0050505051,2.357378595
2022-08-31,601600.XSHG,0.0354609929,0.7507507508
2022-08-31,601919.XSHG,0.1037296037,0.8168599902
2022-08-31,002142.XSHE,0.0463917526,0.7428868583
2022-08-31,601009.XSHG,0.0483870968,1.0741138561
2022-08-31,002153.XSHE,,
2022-08-31,002146.XSHE,,
2022-08-31,601169.XSHG,0.0084745763,2.5562372188
2022-08-31,601939.XSHG,0.0169491525,1.8545994065
2022-08-31,601808.XSHG,0.123427673,0.5484560961
2022-08-31,601088.XSHG,0.098381071,0.612745098
2022-08-31,601857.XSHG,0.0522727273,1.3657470636
2022-08-31,002195.XSHE,,
2022-08-31,601390.XSHG,0.0504854369,1.6786973309
2022-08-31,002202.XSHE,-0.1164431898,0.6403278479
2022-08-31,601866.XSHG,,
2022-08-31,601601.XSHG,0.0920830994,1.1235955056
2022-08-31,601099.XSHG,,
2022-08-31,601899.XSHG,0.035495716,0.3343475208
2022-08-31,601898.XSHG,0.1662337662,0.9439305267
2022-08-31,601958.XSHG,,
2022-08-31,601186.XSHG,0.042042042,2.1272069772
2022-08-31,002230.XSHE,-0.079161529,0.1945487442
2022-08-31,002236.XSHE,0.0266469282,0.56557887
2022-08-31,002252.XSHE,0.0847457627,0.6975933031
2022-08-31,002241.XSHE,0.044859201,0.2655901413
2022-08-31,601668.XSHG,0.0612244898,1.6165535079
2022-08-31,601766.XSHG,0.0581655481,1.0167768175
2022-08-31,601788.XSHG,0.160540135,0.7244277021
2022-08-31,601727.XSHG,,
2022-08-31,002292.XSHE,,
2022-08-31,002294.XSHE,,
2022-08-31,600999.XSHG,0.0273752013,0.8017960231
2022-08-31,300002.XSHE,,
2022-08-31,601633.XSHG,-0.0102967898,0.22627506
2022-08-31,601888.XSHG,-0.0227823308,0.077579519
2022-08-31,601989.XSHG,-0.0104712042,0.9848335631
2022-08-31,002304.XSHE,-0.0092237258,0.1812513594
2022-08-31,601618.XSHG,0.0476190476,1.2906556531
2022-08-31,601117.XSHG,-0.0907079646,0.949938254
2022-08-31,300003.XSHE,0.1023911711,0.3422664887
2022-08-31,300017.XSHE,,
2022-08-31,300015.XSHE,-0.0531688643,0.0592849055
2022-08-31,300024.XSHE,,
2022-08-31,300027.XSHE,,
2022-08-31,002353.XSHE,,
2022-08-31,002375.XSHE,,
2022-08-31,601688.XSHG,0.0659722222,1.1719207782
2022-08-31,601179.XSHG,,
2022-08-31,601106.XSHG,,
2022-08-31,002385.XSHE,,
2022-08-31,601158.XSHG,,
2022-08-31,300058.XSHE,,
2022-08-31,002399.XSHE,,
2022-08-31,002410.XSHE,0.0751086282,0.095355246
2022-08-31,300059.XSHE,0.0575373993,0.2083724032
2022-08-31,002415.XSHE,-0.032586558,0.2200849528
2022-08-31,002422.XSHE,,
2022-08-31,002456.XSHE,,
2022-08-31,300070.XSHE,,
2022-08-31,601118.XSHG,,
2022-08-31,002450.XSHE,,
2022-08-31,601718.XSHG,,
2022-08-31,300124.XSHE,-0.0773911687,0.1081197967
2022-08-31,002465.XSHE,,
2022-08-31,601018.XSHG,,
2022-08-31,601288.XSHG,0.0163934426,2.1150592217
2022-08-31,300104.XSHE,,
2022-08-31,002470.XSHE,,
2022-08-31,601377.XSHG,0.0491803279,0.9828009828
2022-08-31,300133.XSHE,,
2022-08-31,002475.XSHE,0.1145175834,0.144571346
2022-08-31,601098.XSHG,,
2022-08-31,601818.XSHG,0.0163265306,2.4600246002
2022-08-31,002500.XSHE,,
2022-08-31,600998.XSHG,,
2022-08-31,300144.XSHE,,
2022-08-31,300146.XSHE,,
2022-08-31,601933.XSHG,,
2022-08-31,601216.XSHG,0.018469657,0.6390184676
2022-08-31,601258.XSHG,,
2022-08-31,601992.XSHG,,
2022-08-31,002594.XSHE,-0.1056237961,0.1152365807
2022-08-31,601901.XSHG,0.118699187,0.7418947993
2022-08-31,300251.XSHE,,
2022-08-31,601669.XSHG,0.137345679,0.847888757
2022-08-31,601225.XSHG,0.1403726708,0.4567461405
2022-08-31,601555.XSHG,,
2022-08-31,601800.XSHG,0.0373443983,1.7889087657
2022-08-31,601928.XSHG,,
2022-08-31,002673.XSHE,,
2022-08-31,601336.XSHG,0.0904684976,1.1627906977
2022-08-31,601231.XSHG,,
2022-08-31,300315.XSHE,,
2022-08-31,603000.XSHG,,
2022-08-31,603993.XSHG,-0.0479041916,0.4374835944
2022-08-31,603288.XSHG,-0.0053443274,0.0632015371
2022-08-31,601608.XSHG,,
2022-08-31,601238.XSHG,-0.1023569024,0.6781500068
2022-08-31,601016.XSHG,,
2022-08-31,601969.XSHG,,
2022-08-31,000333.XSHE,0.0190935795,0.3480318797
2022-08-31,600023.XSHG,,
2022-08-31,002739.XSHE,,
2022-08-31,601211.XSHG,0.0602316602,1.0338054378
2022-08-31,600958.XSHG,0.0492424242,0.9368559116
2022-08-31,601198.XSHG,,
2022-08-31,601021.XSHG,-0.0126067507,0.2763194253
2022-08-31,600959.XSHG,,
2022-08-31,603885.XSHG,,
2022-08-31,601985.XSHG,0.0930232558,0.6610259122
2022-08-31,002736.XSHE,0.0406212664,0.83500334
2022-08-31,000166.XSHE,0.0678851175,0.9165902841
2022-08-31,001979.XSHE,0.1812765957,0.7219174126
2022-09-30,000001.XSHE,-0.0604982206,1.4892032762
2022-09-30,000002.XSHE,0.0586766542,1.1295606009
2022-09-30,000009.XSHE,,
2022-09-30,000027.XSHE,,
2022-09-30,000039.XSHE,,
2022-09-30,000046.XSHE,,
2022-09-30,000060.XSHE,,
2022-09-30,000061.XSHE,,
2022-09-30,000063.XSHE,-0.1092400691,0.542211137
2022-09-30,000069.XSHE,-0.0958646617,1.9535065442
2022-09-30,000100.XSHE,-0.1098901099,0.7623694442
2022-09-30,000156.XSHE,,
2022-09-30,000157.XSHE,-0.0489642185,1.1441647597
2022-09-30,000400.XSHE,,
2022-09-30,000402.XSHE,,
2022-09-30,000413.XSHE,,
2022-09-30,000415.XSHE,,
2022-09-30,000423.XSHE,,
2022-09-30,000425.XSHE,-0.0974576271,1.411233418
2022-09-30,000503.XSHE,,
2022-09-30,000538.XSHE,0.007334451,0.3940576112
2022-09-30,000539.XSHE,,
2022-09-30,000540.XSHE,,
2022-09-30,000559.XSHE,,
2022-09-30,000568.XSHE,-9.3471e-05,0.085453287
2022-09-30,000581.XSHE,,
2022-09-30,000598.XSHE,,
2022-09-30,000623.XSHE,,
2022-09-30,000625.XSHE,-0.1286127168,0.4869971754
2022-09-30,000629.XSHE,,
2022-09-30,000630.XSHE,,
2022-09-30,000651.XSHE,-0.012597889,0.521975154
2022-09-30,000686.XSHE,,
2022-09-30,000709.XSHE,,
2022-09-30,000712.XSHE,,
2022-09-30,000725.XSHE,-0.0960451977,1.0175010175
2022-09-30,000728.XSHE,,
2022-09-30,000729.XSHE,,
2022-09-30,000738.XSHE,,
2022-09-30,000750.XSHE,,
2022-09-30,000768.XSHE,-0.0492828246,0.2219066217
2022-09-30,000776.XSHE,-0.1212710765,0.9721007096
2022-09-30,000778.XSHE,,
2022-09-30,000783.XSHE,,
2022-09-30,000792.XSHE,-0.1171903882,0.1429204362
2022-09-30,000793.XSHE,,
2022-09-30,000800.XSHE,-0.1154328733,0.7028888733
2022-09-30,000825.XSHE,,
2022-09-30,000826.XSHE,,
2022-09-30,000831.XSHE,,
2022-09-30,000858.XSHE,0.0346836113,0.1559381238
2022-09-30,000876.XSHE,-0.1118210863,0.3763784862
2022-09-30,000883.XSHE,,
2022-09-30,000895.XSHE,-0.056694287,0.2237136465
2022-09-30,000898.XSHE,,
2022-09-30,000917.XSHE,,
2022-09-30,000937.XSHE,,
2022-09-30,000963.XSHE,-0.0320882427,0.2471210399
2022-09-30,000983.XSHE,,
2022-09-30,000999.XSHE,,
2022-09-30,600000.XSHG,-0.0254872564,2.7708506511
2022-09-30,600005.XSHG,,
2022-09-30,600008.XSHG,,
2022-09-30,600009.XSHG,0.0549531336,0.3499562555
2022-09-30,600010.XSHG,-0.08,0.6552221203
2022-09-30,600011.XSHG,-0.0350649351,0.4490547398
2022-09-30,600015.XSHG,-0.0245535714,3.1123560535
2022-09-30,600016.XSHG,-0.0608974359,3.3366700033
2022-09-30,600019.XSHG,-0.0126849894,1.6183848519
2022-09-30,600021.XSHG,,
2022-09-30,600028.XSHG,0.0519125683,1.5153811184
2022-09-30,600029.XSHG,0.0796747967,0.4882574093
2022-09-30,600030.XSHG,-0.0973209404,0.8872327211
2022-09-30,600031.XSHG,-0.1241914618,0.5325664377
2022-09-30,600036.XSHG,-0.0243269543,0.8967001435
2022-09-30,600038.XSHG,,
2022-09-30,600050.XSHG,-0.0518292683,1.4832393948
2022-09-30,600060.XSHG,,
2022-09-30,600066.XSHG,,
2022-09-30,600068.XSHG,,
2022-09-30,600085.XSHG,0.0165936852,0.1767596422
2022-09-30,600089.XSHG,-0.12,0.5474352658
2022-09-30,600100.XSHG,,
2022-09-30,600104.XSHG,-0.0653370014,1.6633399867
2022-09-30,600109.XSHG,,
2022-09-30,600111.XSHG,-0.1172715054,0.1756358016
2022-09-30,600115.XSHG,0.0382978723,0.3551388593
2022-09-30,600118.XSHG,,
2022-09-30,600150.XSHG,-0.0886280858,0.4565376187
2022-09-30,600153.XSHG,,
2022-09-30,600157.XSHG,,
2022-09-30,600166.XSHG,,
2022-09-30,600170.XSHG,,
2022-09-30,600177.XSHG,,
2022-09-30,600188.XSHG,0.0097465887,0.2389314983
2022-09-30,600196.XSHG,-0.2774015551,0.5405113237
2022-09-30,600208.XSHG,,
2022-09-30,600221.XSHG,,
2022-09-30,600252.XSHG,,
2022-09-30,600256.XSHG,,
2022-09-30,600271.XSHG,,
2022-09-30,600276.XSHG,0.0220264317,0.1610876639
2022-09-30,600309.XSHG,0.0453466287,0.2446602892
2022-09-30,600315.XSHG,,
2022-09-30,600317.XSHG,,
2022-09-30,600332.XSHG,-0.049435578,0.7236413633
2022-09-30,600340.XSHG,,
2022-09-30,600350.XSHG,,
2022-09-30,600352.XSHG,-0.0542986425,1.0455876202
2022-09-30,600362.XSHG,-0.0665804783,1.3012361744
2022-09-30,600369.XSHG,,
2022-09-30,600372.XSHG,,
2022-09-30,600373.XSHG,,
2022-09-30,600383.XSHG,-0.0183727034,1.1941724385
2022-09-30,600398.XSHG,,
2022-09-30,600406.XSHG,-0.0893266148,0.2284252364
2022-09-30,600415.XSHG,,
2022-09-30,600485.XSHG,,
2022-09-30,600489.XSHG,0.0085959885,0.7046223224
2022-09-30,600518.XSHG,,
2022-09-30,600519.XSHG,-0.0044602164,0.0816686539
2022-09-30,600535.XSHG,,
2022-09-30,600547.XSHG,-0.0385706183,0.3062787136
2022-09-30,600549.XSHG,,
2022-09-30,600570.XSHG,-0.0178519169,0.0886124181
2022-09-30,600578.XSHG,,
2022-09-30,600583.XSHG,,
2022-09-30,600585.XSHG,-0.0882455528,1.1731581417
2022-09-30,600588.XSHG,-0.1358936484,0.181933958
2022-09-30,600600.XSHG,0.0021747726,0.1690817172
2022-09-30,600633.XSHG,,
2022-09-30,600637.XSHG,,
2022-09-30,600642.XSHG,,
2022-09-30,600648.XSHG,,
2022-09-30,600649.XSHG,,
2022-09-30,600660.XSHG,-0.0923326134,0.2841231958
2022-09-30,600663.XSHG,,
2022-09-30,600674.XSHG,,
2022-09-30,600688.XSHG,,
2022-09-30,600690.XSHG,-0.0549273021,0.368161402
2022-09-30,600703.XSHG,,
2022-09-30,600705.XSHG,,
2022-09-30,600717.XSHG,,
2022-09-30,600718.XSHG,,
2022-09-30,600739.XSHG,,
2022-09-30,600741.XSHG,-0.1044152745,0.9347541597
2022-09-30,600783.XSHG,,
2022-09-30,600795.XSHG,-0.0665024631,0.6325110689
2022-09-30,600804.XSHG,,
2022-09-30,600820.XSHG,,
2022-09-30,600827.XSHG,,
2022-09-30,600837.XSHG,-0.0772626932,1.4415453366
2022-09-30,600839.XSHG,,
2022-09-30,601607.XSHG,,
2022-09-30,600863.XSHG,,
2022-09-30,600867.XSHG,,
2022-09-30,600873.XSHG,,
2022-09-30,600875.XSHG,,
2022-09-30,600886.XSHG,-0.0563250231,0.5876476465
2022-09-30,600887.XSHG,-0.0453834116,0.2218081803
2022-09-30,600893.XSHG,-0.0856766257,0.337746555
2022-09-30,600895.XSHG,,
2022-09-30,600900.XSHG,-0.0489447687,0.3379862778
2022-09-30,002007.XSHE,-0.1124558749,0.2988196623
2022-09-30,002008.XSHE,-0.1307744565,0.4947555907
2022-09-30,002024.XSHE,,
2022-09-30,002038.XSHE,,
2022-09-30,600027.XSHG,,
2022-09-30,601988.XSHG,0.0149812734,2.0876826722
2022-09-30,600048.XSHG,0.0401253918,0.8380824673
2022-09-30,601006.XSHG,0.0352112676,1.206854936
2022-09-30,002065.XSHE,,
2022-09-30,601111.XSHG,0.0640243902,0.2822626171
2022-09-30,601699.XSHG,,
2022-09-30,601398.XSHG,-0.0026246719,1.9091256205
2022-09-30,600018.XSHG,0.042,0.81799591
2022-09-30,002081.XSHE,,
2022-09-30,601872.XSHG,,
2022-09-30,601991.XSHG,,
2022-09-30,601333.XSHG,,
2022-09-30,601628.XSHG,0.0386834069,0.5367398422
2022-09-30,601166.XSHG,-0.0267558528,1.7793594306
2022-09-30,601318.XSHG,-0.0474831344,1.1165698973
2022-09-30,002129.XSHE,-0.0783790989,0.2355934599
2022-09-30,000338.XSHE,-0.1636707663,0.8516436723
2022-09-30,601998.XSHG,0.0025062657,2.3435669088
2022-09-30,601328.XSHG,0.0125944584,2.3369946249
2022-09-30,601600.XSHG,-0.0781609195,0.8198065257
2022-09-30,601919.XSHG,-0.1958424508,1.0525207873
2022-09-30,002142.XSHE,0.0573338023,0.7023458351
2022-09-30,601009.XSHG,-0.0033149171,1.0843634786
2022-09-30,002153.XSHE,,
2022-09-30,002146.XSHE,,
2022-09-30,601169.XSHG,-0.0083798883,2.5680534155
2022-09-30,601939.XSHG,0.0062893082,1.8545994065
2022-09-30,601808.XSHG,-0.0250347705,0.5591590248
2022-09-30,601088.XSHG,0.0169553999,0.5875785886
2022-09-30,601857.XSHG,-0.0043103448,1.4216661928
2022-09-30,002195.XSHE,,
2022-09-30,601390.XSHG,-0.102189781,1.8456995201
2022-09-30,002202.XSHE,-0.1136909528,0.7244801855
2022-09-30,601866.XSHG,,
2022-09-30,601601.XSHG,-0.0233039876,1.1590171535
2022-09-30,601099.XSHG,,
2022-09-30,601899.XSHG,-0.09375,0.3752908504
2022-09-30,601898.XSHG,0.0379198267,0.8853474989
2022-09-30,601958.XSHG,,
2022-09-30,601186.XSHG,-0.07,2.2675736961
2022-09-30,002230.XSHE,-0.1169638033,0.2222320992
2022-09-30,002236.XSHE,-0.1213662791,0.6487608667
2022-09-30,002252.XSHE,-0.0788091068,0.7642922654
2022-09-30,002241.XSHE,-0.1619446233,0.3255208333
2022-09-30,601668.XSHG,0.0,1.6134236851
2022-09-30,601766.XSHG,-0.0534188034,1.0861301184
2022-09-30,601788.XSHG,-0.1701570681,0.8836264028
2022-09-30,601727.XSHG,,
2022-09-30,002292.XSHE,,
2022-09-30,002294.XSHE,,
2022-09-30,600999.XSHG,-0.0585906572,0.8608815427
2022-09-30,300002.XSHE,,
2022-09-30,601633.XSHG,-0.1380952381,0.2723237385
2022-09-30,601888.XSHG,0.0612718039,0.075999392
2022-09-30,601989.XSHG,-0.0933333333,1.0946907499
2022-09-30,002304.XSHE,-0.0089642132,0.188483649
2022-09-30,601618.XSHG,-0.0714285714,1.3856172925
2022-09-30,601117.XSHG,-0.0784077201,1.0222858311
2022-09-30,300003.XSHE,0.0848648649,0.292303645
2022-09-30,300017.XSHE,,
2022-09-30,300015.XSHE,-0.0136363636,0.0608357617
2022-09-30,300024.XSHE,,
2022-09-30,300027.XSHE,,
2022-09-30,002353.XSHE,,
2022-09-30,002375.XSHE,,
2022-09-30,601688.XSHG,-0.0683127572,1.2706480305
2022-09-30,601179.XSHG,,
2022-09-30,601106.XSHG,,
2022-09-30,002385.XSHE,,
2022-09-30,601158.XSHG,,
2022-09-30,300058.XSHE,,
2022-09-30,002399.XSHE,,
2022-09-30,002410.XSHE,-0.0796915167,0.1024989238
2022-09-30,300059.XSHE,-0.1943677526,0.2625360987
2022-09-30,002415.XSHE,0.0243472124,0.2161087459
2022-09-30,002422.XSHE,,
2022-09-30,002456.XSHE,,
2022-09-30,300070.XSHE,,
2022-09-30,601118.XSHG,,
2022-09-30,002450.XSHE,,
2022-09-30,601718.XSHG,,
2022-09-30,300124.XSHE,0.0049618997,0.1128451651
2022-09-30,002465.XSHE,,
2022-09-30,601018.XSHG,,
2022-09-30,601288.XSHG,0.012195122,2.1074815595
2022-09-30,300104.XSHE,,
2022-09-30,002470.XSHE,,
2022-09-30,601377.XSHG,-0.1138353765,1.1199462426
2022-09-30,300133.XSHE,,
2022-09-30,002475.XSHE,-0.1812288613,0.184498441
2022-09-30,601098.XSHG,,
2022-09-30,601818.XSHG,-0.02,2.5037556335
2022-09-30,002500.XSHE,,
2022-09-30,600998.XSHG,,
2022-09-30,300144.XSHE,,
2022-09-30,300146.XSHE,,
2022-09-30,601933.XSHG,,
2022-09-30,601216.XSHG,-0.088772846,0.7073136229
2022-09-30,601258.XSHG,,
2022-09-30,601992.XSHG,,
2022-09-30,002594.XSHE,-0.1210014895,0.1316846416
2022-09-30,601901.XSHG,-0.0427728614,0.7872156184
2022-09-30,300251.XSHE,,
2022-09-30,601669.XSHG,-0.0890410959,0.9391435011
2022-09-30,601225.XSHG,-0.0316004077,0.4412867923
2022-09-30,601555.XSHG,,
2022-09-30,601800.XSHG,-0.1299212598,2.0230629173
2022-09-30,601928.XSHG,,
2022-09-30,002673.XSHE,,
2022-09-30,601336.XSHG,-0.0661982249,1.2434717732
2022-09-30,601231.XSHG,,
2022-09-30,300315.XSHE,,
2022-09-30,603000.XSHG,,
2022-09-30,603993.XSHG,-0.0439330544,0.4560171462
2022-09-30,603288.XSHG,0.0534927627,0.0614771735
2022-09-30,601608.XSHG,,
2022-09-30,601238.XSHG,-0.1244377811,0.7776654483
2022-09-30,601016.XSHG,,
2022-09-30,601969.XSHG,,
2022-09-30,000333.XSHE,-0.1052317486,0.3757703292
2022-09-30,600023.XSHG,,
2022-09-30,002739.XSHE,,
2022-09-30,601211.XSHG,-0.0723684211,1.1184431272
2022-09-30,600958.XSHG,-0.0989010989,1.0550749103
2022-09-30,601198.XSHG,,
2022-09-30,601021.XSHG,0.1093038386,0.2623432499
2022-09-30,600959.XSHG,,
2022-09-30,603885.XSHG,,
2022-09-30,601985.XSHG,-0.0696517413,0.7197869431
2022-09-30,002736.XSHE,-0.0678941312,0.8981498114
2022-09-30,000166.XSHE,-0.0827250608,0.9925558313
2022-09-30,001979.XSHE,0.1149425287,0.645911381
2022-10-31,000001.XSHE,-0.138317757,1.7714791851
2022-10-31,000002.XSHE,-0.2248342375,1.5332720025
2022-10-31,000009.XSHE,,
2022-10-31,000027.XSHE,,
2022-10-31,000039.XSHE,,
2022-10-31,000046.XSHE,,
2022-10-31,000060.XSHE,,
2022-10-31,000061.XSHE,,
2022-10-31,000063.XSHE,0.0210224558,0.5458217346
2022-10-31,000069.XSHE,-0.132231405,2.2321428571
2022-10-31,000100.XSHE,0.0705521472,0.7050694493
2022-10-31,000156.XSHE,,
2022-10-31,000157.XSHE,-0.0579150579,1.1600928074
2022-10-31,000400.XSHE,,
2022-10-31,000402.XSHE,,
2022-10-31,000413.XSHE,,
2022-10-31,000415.XSHE,,
2022-10-31,000423.XSHE,,
2022-10-31,000425.XSHE,-0.0112359551,0.9552010698
2022-10-31,000503.XSHE,,
2022-10-31,000538.XSHE,0.067547411,0.3858471274
2022-10-31,000539.XSHE,,
2022-10-31,000540.XSHE,,
2022-10-31,000559.XSHE,,
2022-10-31,000568.XSHE,-0.311592139,0.1383278924
2022-10-31,000581.XSHE,,
2022-10-31,000598.XSHE,,
2022-10-31,000623.XSHE,,
2022-10-31,000625.XSHE,-0.1504702194,0.5519068381
2022-10-31,000629.XSHE,,
2022-10-31,000630.XSHE,,
2022-10-31,000651.XSHE,-0.1272974813,0.5928385108
2022-10-31,000686.XSHE,,
2022-10-31,000709.XSHE,,
2022-10-31,000712.XSHE,,
2022-10-31,000725.XSHE,0.0061538462,0.9813542689
2022-10-31,000728.XSHE,,
2022-10-31,000729.XSHE,,
2022-10-31,000738.XSHE,,
2022-10-31,000750.XSHE,,
2022-10-31,000768.XSHE,-0.0367594575,0.2153130652
2022-10-31,000776.XSHE,-0.0750536097,1.0312467774
2022-10-31,000778.XSHE,,
2022-10-31,000783.XSHE,,
2022-10-31,000792.XSHE,-0.1074688797,0.1887754139
2022-10-31,000793.XSHE,,
2022-10-31,000800.XSHE,-0.0474198047,0.7008199594
2022-10-31,000825.XSHE,,
2022-10-31,000826.XSHE,,
2022-10-31,000831.XSHE,,
2022-10-31,000858.XSHE,-0.1765059436,0.2071122341
2022-10-31,000876.XSHE,-0.0508100147,0.4252243058
2022-10-31,000883.XSHE,,
2022-10-31,000895.XSHE,-0.0349784379,0.2571355104
2022-10-31,000898.XSHE,,
2022-10-31,000917.XSHE,,
2022-10-31,000937.XSHE,,
2022-10-31,000963.XSHE,0.0387658228,0.2522895275
2022-10-31,000983.XSHE,,
2022-10-31,000999.XSHE,,
2022-10-31,600000.XSHG,-0.0598159509,2.9726516052
2022-10-31,600005.XSHG,,
2022-10-31,600008.XSHG,,
2022-10-31,600009.XSHG,-0.108139926,0.3056234719
2022-10-31,600010.XSHG,-0.0785340314,0.6697923644
2022-10-31,600011.XSHG,-0.1557271557,0.4881620698
2022-10-31,600015.XSHG,-0.0545454545,3.3400133601
2022-10-31,600016.XSHG,-0.0404040404,3.4855350296
2022-10-31,600019.XSHG,-0.0391304348,1.8271514709
2022-10-31,600021.XSHG,,
